Male,Female,Median Age,0-14,15-24,25-34,35-44,45-54,55-64,65-74,75-84,85+,Married,Bachelor Degree level and above,Advanced Diploma and Diploma level,Australia,"No Religion, so described",Catholic,English only spoken at home,Worked full-time,Worked part-time,Professionals,Clerical and Administrative Workers,Technicians and Trades Workers,PersonalMedianIncomeWeekly,FamilyMedianIncomeWeekly,People who travelled to work by public transport,People who travelled to work by car as driver or passenger,Couple family without children,Couple family with children
50.447279725612184,49.552720274387816,46.68704808744296,17.427881497424355,9.456085949133493,9.350871472139204,10.589967349486807,14.073333603258902,16.139024108133924,13.463207029692928,6.832357600900021,2.658891927480436,50.60499250491376,10.781809218461497,7.150892465405979,80.6464761797524,29.94884014662644,19.1407104628935,89.2897779357593,55.4428951493797,32.21583618517198,12.856288752723806,9.991671746764176,13.184360909687959,554.8153358182979,1324.61564361477,0.7988170104681629,65.18531119254247,49.40664109921892,35.36641602089216
50.010610277812184,49.989389722187816,38.37000590955415,20.9710088438994,12.116867098683421,12.559765289658086,12.970689007921315,13.856960304136807,12.384527142937308,8.860209062970899,4.493273301590466,1.7878467730431542,48.48381337571449,14.595577526345423,7.892154841687261,75.58253526755091,28.57111780997855,22.423496166613152,80.05649829919128,57.64153420756779,29.34876600213204,16.481223230651885,12.572301517023618,15.377919868958484,671.204922304219,1688.8398072921605,4.796277741674039,71.70444043813482,37.25734741030026,44.960851342832
50.00800395729547,49.99199604270453,25.675766866861835,27.619606851126136,18.28413774002675,17.939339222290855,12.572663175614588,10.957677686826653,7.964162096372107,3.3067204133580566,1.1368581960693502,0.21622329751641733,26.555276637455613,3.729373256625683,3.078668716969026,87.07817081654053,17.514811823605633,15.762700111077702,46.53860003850547,48.59053753510592,21.434346734596275,15.725346325738759,9.933649109252041,10.719843262193248,299.69333234356526,740.5364587711721,1.6149863936969484,49.46279724484443,22.349976823239313,40.50718184262533
56.669483674849424,43.33051632515058,38.49590302041513,18.592115279141716,9.531864490775256,16.95097959452238,14.492890042342214,15.602794789866211,13.810187374371411,7.57413661933194,2.7754538104239734,0.6826461226592024,46.622529802331776,9.339805636650773,5.735443503383079,72.53508937714112,28.870536308614607,20.138016697552636,78.33630507156016,69.95660992991066,18.20170552719598,9.540850663479038,8.707402434825564,16.474693897876698,936.5642440230383,1735.8201430529389,8.091842060065652,50.790568633085925,44.15636300169311,41.01424061141036
48.68188922895763,51.31811077104237,37.47179541563233,15.757186974786343,13.470090184367596,17.45316779870022,14.089910481041132,12.79461427768857,10.965381186211294,8.215225867440145,4.7817381947478275,2.483866311846675,46.92387139058163,36.50345907058462,9.490127921654814,57.2324597073572,32.76503789274261,22.793833017816716,63.632523114308185,59.3026403862805,30.584090277399742,33.151783875347874,13.20291272675739,9.618397307630039,845.1281434436339,2322.516700747798,20.028583887625793,57.660242491453836,40.70891433194182,44.21830771085145
